JSONID,Prompt,ImageID,Relation,RelationType,Subject,Predicate,SubjectType,PredicateType,Dyad,DyadType,Selected
d7e278f4b79642979faa7b70c3e16c44,a cylinder on a knife,0004.jpg,in,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a cylinder on a knife,0000.jpg,in,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a cylinder on a knife,0014.jpg,in,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a cylinder on a knife,0015.jpg,in,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a cylinder on a knife,0001.jpg,in,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a cylinder on a knife,0017.jpg,in,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a cylinder on a knife,0003.jpg,in,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a cylinder on a knife,0002.jpg,in,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a cylinder on a knife,0016.jpg,in,physical,cylinder,knife,object,object,cylinder-knife,object-object,1
d7e278f4b79642979faa7b70c3e16c44,a cylinder on a knife,0009.jpg,in,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a cylinder on a knife,0008.jpg,in,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,an iguana hitting a knife,0012.jpg,hitting,agentic,iguana,knife,agent,object,iguana-knife,agent-object,0
d7e278f4b79642979faa7b70c3e16c44,an iguana hitting a knife,0006.jpg,hitting,agentic,iguana,knife,agent,object,iguana-knife,agent-object,0
d7e278f4b79642979faa7b70c3e16c44,an iguana hitting a knife,0007.jpg,hitting,agentic,iguana,knife,agent,object,iguana-knife,agent-object,1
d7e278f4b79642979faa7b70c3e16c44,an iguana hitting a knife,0013.jpg,hitting,agentic,iguana,knife,agent,object,iguana-knife,agent-object,0
d7e278f4b79642979faa7b70c3e16c44,an iguana hitting a knife,0005.jpg,hitting,agentic,iguana,knife,agent,object,iguana-knife,agent-object,1
d7e278f4b79642979faa7b70c3e16c44,an iguana hitting a knife,0011.jpg,hitting,agentic,iguana,knife,agent,object,iguana-knife,agent-object,0
d7e278f4b79642979faa7b70c3e16c44,an iguana hitting a knife,0010.jpg,hitting,agentic,iguana,knife,agent,object,iguana-knife,agent-object,0
d7e278f4b79642979faa7b70c3e16c44,an iguana hitting a knife,0004.jpg,hitting,agentic,iguana,knife,agent,object,iguana-knife,agent-object,0
d7e278f4b79642979faa7b70c3e16c44,an iguana hitting a knife,0000.jpg,hitting,agentic,iguana,knife,agent,object,iguana-knife,agent-object,1
d7e278f4b79642979faa7b70c3e16c44,an iguana hitting a knife,0014.jpg,hitting,agentic,iguana,knife,agent,object,iguana-knife,agent-object,0
d7e278f4b79642979faa7b70c3e16c44,an iguana hitting a knife,0015.jpg,hitting,agentic,iguana,knife,agent,object,iguana-knife,agent-object,0
d7e278f4b79642979faa7b70c3e16c44,an iguana hitting a knife,0001.jpg,hitting,agentic,iguana,knife,agent,object,iguana-knife,agent-object,0
d7e278f4b79642979faa7b70c3e16c44,an iguana hitting a knife,0017.jpg,hitting,agentic,iguana,knife,agent,object,iguana-knife,agent-object,0
d7e278f4b79642979faa7b70c3e16c44,an iguana hitting a knife,0003.jpg,hitting,agentic,iguana,knife,agent,object,iguana-knife,agent-object,0
d7e278f4b79642979faa7b70c3e16c44,an iguana hitting a knife,0002.jpg,hitting,agentic,iguana,knife,agent,object,iguana-knife,agent-object,0
d7e278f4b79642979faa7b70c3e16c44,an iguana hitting a knife,0016.jpg,hitting,agentic,iguana,knife,agent,object,iguana-knife,agent-object,0
d7e278f4b79642979faa7b70c3e16c44,an iguana hitting a knife,0009.jpg,hitting,agentic,iguana,knife,agent,object,iguana-knife,agent-object,0
d7e278f4b79642979faa7b70c3e16c44,an iguana hitting a knife,0008.jpg,hitting,agentic,iguana,knife,agent,object,iguana-knife,agent-object,0
d7e278f4b79642979faa7b70c3e16c44,a blanket covering a knife,0012.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a blanket covering a knife,0006.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a blanket covering a knife,0007.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a blanket covering a knife,0013.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a blanket covering a knife,0005.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,1
d7e278f4b79642979faa7b70c3e16c44,a blanket covering a knife,0011.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a blanket covering a knife,0010.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a blanket covering a knife,0004.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a blanket covering a knife,0000.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a blanket covering a knife,0014.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a blanket covering a knife,0015.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a blanket covering a knife,0001.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a blanket covering a knife,0017.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a blanket covering a knife,0003.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a blanket covering a knife,0002.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a blanket covering a knife,0016.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a blanket covering a knife,0009.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a blanket covering a knife,0008.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a knife on a bowl,0012.jpg,on,physical,knife,bowl,object,object,knife-bowl,object-object,1
d7e278f4b79642979faa7b70c3e16c44,a knife on a bowl,0006.jpg,on,physical,knife,bowl,object,object,knife-bowl,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a knife on a bowl,0007.jpg,on,physical,knife,bowl,object,object,knife-bowl,object-object,1
d7e278f4b79642979faa7b70c3e16c44,a knife on a bowl,0013.jpg,on,physical,knife,bowl,object,object,knife-bowl,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a knife on a bowl,0005.jpg,on,physical,knife,bowl,object,object,knife-bowl,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a knife on a bowl,0011.jpg,on,physical,knife,bowl,object,object,knife-bowl,object-object,1
d7e278f4b79642979faa7b70c3e16c44,a knife on a bowl,0010.jpg,on,physical,knife,bowl,object,object,knife-bowl,object-object,1
d7e278f4b79642979faa7b70c3e16c44,a knife on a bowl,0004.jpg,on,physical,knife,bowl,object,object,knife-bowl,object-object,1
d7e278f4b79642979faa7b70c3e16c44,a knife on a bowl,0000.jpg,on,physical,knife,bowl,object,object,knife-bowl,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a knife on a bowl,0014.jpg,on,physical,knife,bowl,object,object,knife-bowl,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a knife on a bowl,0015.jpg,on,physical,knife,bowl,object,object,knife-bowl,object-object,1
d7e278f4b79642979faa7b70c3e16c44,a knife on a bowl,0001.jpg,on,physical,knife,bowl,object,object,knife-bowl,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a knife on a bowl,0017.jpg,on,physical,knife,bowl,object,object,knife-bowl,object-object,1
d7e278f4b79642979faa7b70c3e16c44,a knife on a bowl,0003.jpg,on,physical,knife,bowl,object,object,knife-bowl,object-object,1
d7e278f4b79642979faa7b70c3e16c44,a knife on a bowl,0002.jpg,on,physical,knife,bowl,object,object,knife-bowl,object-object,1
d7e278f4b79642979faa7b70c3e16c44,a knife on a bowl,0016.jpg,on,physical,knife,bowl,object,object,knife-bowl,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a knife on a bowl,0009.jpg,on,physical,knife,bowl,object,object,knife-bowl,object-object,1
d7e278f4b79642979faa7b70c3e16c44,a knife on a bowl,0008.jpg,on,physical,knife,bowl,object,object,knife-bowl,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a cylinder occluded by a teacup,0012.jpg,occluded by,physical,cylinder,teacup,object,object,cylinder-teacup,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a cylinder occluded by a teacup,0006.jpg,occluded by,physical,cylinder,teacup,object,object,cylinder-teacup,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a cylinder occluded by a teacup,0007.jpg,occluded by,physical,cylinder,teacup,object,object,cylinder-teacup,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a cylinder occluded by a teacup,0013.jpg,occluded by,physical,cylinder,teacup,object,object,cylinder-teacup,object-object,1
d7e278f4b79642979faa7b70c3e16c44,a cylinder occluded by a teacup,0005.jpg,occluded by,physical,cylinder,teacup,object,object,cylinder-teacup,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a cylinder occluded by a teacup,0011.jpg,occluded by,physical,cylinder,teacup,object,object,cylinder-teacup,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a cylinder occluded by a teacup,0010.jpg,occluded by,physical,cylinder,teacup,object,object,cylinder-teacup,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a cylinder occluded by a teacup,0004.jpg,occluded by,physical,cylinder,teacup,object,object,cylinder-teacup,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a cylinder occluded by a teacup,0000.jpg,occluded by,physical,cylinder,teacup,object,object,cylinder-teacup,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a cylinder occluded by a teacup,0014.jpg,occluded by,physical,cylinder,teacup,object,object,cylinder-teacup,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a cylinder occluded by a teacup,0015.jpg,occluded by,physical,cylinder,teacup,object,object,cylinder-teacup,object-object,1
d7e278f4b79642979faa7b70c3e16c44,a cylinder occluded by a teacup,0001.jpg,occluded by,physical,cylinder,teacup,object,object,cylinder-teacup,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a cylinder occluded by a teacup,0017.jpg,occluded by,physical,cylinder,teacup,object,object,cylinder-teacup,object-object,1
d7e278f4b79642979faa7b70c3e16c44,a cylinder occluded by a teacup,0003.jpg,occluded by,physical,cylinder,teacup,object,object,cylinder-teacup,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a cylinder occluded by a teacup,0002.jpg,occluded by,physical,cylinder,teacup,object,object,cylinder-teacup,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a cylinder occluded by a teacup,0016.jpg,occluded by,physical,cylinder,teacup,object,object,cylinder-teacup,object-object,0
d7e278f4b79642979faa7b70c3e16c44,a cylinder occluded by a teacup,0009.jpg,occluded by,physical,cylinder,teacup,object,object,cylinder-teacup,object-object,1
d7e278f4b79642979faa7b70c3e16c44,a cylinder occluded by a teacup,0008.jpg,occluded by,physical,cylinder,teacup,object,object,cylinder-teacup,object-object,0
c5572771d82c449abdd384e24c36b4fb,an iguana pulling a robot,0012.jpg,pulling,agentic,iguana,robot,agent,agent,iguana-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,an iguana pulling a robot,0006.jpg,pulling,agentic,iguana,robot,agent,agent,iguana-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,an iguana pulling a robot,0007.jpg,pulling,agentic,iguana,robot,agent,agent,iguana-robot,agent-agent,1
c5572771d82c449abdd384e24c36b4fb,an iguana pulling a robot,0013.jpg,pulling,agentic,iguana,robot,agent,agent,iguana-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,an iguana pulling a robot,0005.jpg,pulling,agentic,iguana,robot,agent,agent,iguana-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,an iguana pulling a robot,0011.jpg,pulling,agentic,iguana,robot,agent,agent,iguana-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,an iguana pulling a robot,0010.jpg,pulling,agentic,iguana,robot,agent,agent,iguana-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,an iguana pulling a robot,0004.jpg,pulling,agentic,iguana,robot,agent,agent,iguana-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,an iguana pulling a robot,0000.jpg,pulling,agentic,iguana,robot,agent,agent,iguana-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,an iguana pulling a robot,0014.jpg,pulling,agentic,iguana,robot,agent,agent,iguana-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,an iguana pulling a robot,0015.jpg,pulling,agentic,iguana,robot,agent,agent,iguana-robot,agent-agent,1
c5572771d82c449abdd384e24c36b4fb,an iguana pulling a robot,0001.jpg,pulling,agentic,iguana,robot,agent,agent,iguana-robot,agent-agent,1
c5572771d82c449abdd384e24c36b4fb,an iguana pulling a robot,0017.jpg,pulling,agentic,iguana,robot,agent,agent,iguana-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,an iguana pulling a robot,0003.jpg,pulling,agentic,iguana,robot,agent,agent,iguana-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,an iguana pulling a robot,0002.jpg,pulling,agentic,iguana,robot,agent,agent,iguana-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,an iguana pulling a robot,0016.jpg,pulling,agentic,iguana,robot,agent,agent,iguana-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,an iguana pulling a robot,0009.jpg,pulling,agentic,iguana,robot,agent,agent,iguana-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,an iguana pulling a robot,0008.jpg,pulling,agentic,iguana,robot,agent,agent,iguana-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,a child kicking a box,0012.jpg,kicking,agentic,child,box,agent,object,child-box,agent-object,1
c5572771d82c449abdd384e24c36b4fb,a child kicking a box,0006.jpg,kicking,agentic,child,box,agent,object,child-box,agent-object,0
c5572771d82c449abdd384e24c36b4fb,a child kicking a box,0007.jpg,kicking,agentic,child,box,agent,object,child-box,agent-object,1
c5572771d82c449abdd384e24c36b4fb,a child kicking a box,0013.jpg,kicking,agentic,child,box,agent,object,child-box,agent-object,1
c5572771d82c449abdd384e24c36b4fb,a child kicking a box,0005.jpg,kicking,agentic,child,box,agent,object,child-box,agent-object,1
c5572771d82c449abdd384e24c36b4fb,a child kicking a box,0011.jpg,kicking,agentic,child,box,agent,object,child-box,agent-object,1
c5572771d82c449abdd384e24c36b4fb,a child kicking a box,0010.jpg,kicking,agentic,child,box,agent,object,child-box,agent-object,0
c5572771d82c449abdd384e24c36b4fb,a child kicking a box,0004.jpg,kicking,agentic,child,box,agent,object,child-box,agent-object,0
c5572771d82c449abdd384e24c36b4fb,a child kicking a box,0000.jpg,kicking,agentic,child,box,agent,object,child-box,agent-object,0
c5572771d82c449abdd384e24c36b4fb,a child kicking a box,0014.jpg,kicking,agentic,child,box,agent,object,child-box,agent-object,1
c5572771d82c449abdd384e24c36b4fb,a child kicking a box,0015.jpg,kicking,agentic,child,box,agent,object,child-box,agent-object,0
c5572771d82c449abdd384e24c36b4fb,a child kicking a box,0001.jpg,kicking,agentic,child,box,agent,object,child-box,agent-object,1
c5572771d82c449abdd384e24c36b4fb,a child kicking a box,0017.jpg,kicking,agentic,child,box,agent,object,child-box,agent-object,0
c5572771d82c449abdd384e24c36b4fb,a child kicking a box,0003.jpg,kicking,agentic,child,box,agent,object,child-box,agent-object,0
c5572771d82c449abdd384e24c36b4fb,a child kicking a box,0002.jpg,kicking,agentic,child,box,agent,object,child-box,agent-object,0
c5572771d82c449abdd384e24c36b4fb,a child kicking a box,0016.jpg,kicking,agentic,child,box,agent,object,child-box,agent-object,0
c5572771d82c449abdd384e24c36b4fb,a child kicking a box,0009.jpg,kicking,agentic,child,box,agent,object,child-box,agent-object,0
c5572771d82c449abdd384e24c36b4fb,a child kicking a box,0008.jpg,kicking,agentic,child,box,agent,object,child-box,agent-object,1
c5572771d82c449abdd384e24c36b4fb,a cylinder under a knife,0012.jpg,under,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
c5572771d82c449abdd384e24c36b4fb,a cylinder under a knife,0006.jpg,under,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
c5572771d82c449abdd384e24c36b4fb,a cylinder under a knife,0007.jpg,under,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
c5572771d82c449abdd384e24c36b4fb,a cylinder under a knife,0013.jpg,under,physical,cylinder,knife,object,object,cylinder-knife,object-object,1
c5572771d82c449abdd384e24c36b4fb,a cylinder under a knife,0005.jpg,under,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
c5572771d82c449abdd384e24c36b4fb,a cylinder under a knife,0011.jpg,under,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
c5572771d82c449abdd384e24c36b4fb,a cylinder under a knife,0010.jpg,under,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
c5572771d82c449abdd384e24c36b4fb,a cylinder under a knife,0004.jpg,under,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
c5572771d82c449abdd384e24c36b4fb,a cylinder under a knife,0000.jpg,under,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
c5572771d82c449abdd384e24c36b4fb,a cylinder under a knife,0014.jpg,under,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
c5572771d82c449abdd384e24c36b4fb,a cylinder under a knife,0015.jpg,under,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
c5572771d82c449abdd384e24c36b4fb,a cylinder under a knife,0001.jpg,under,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
c5572771d82c449abdd384e24c36b4fb,a cylinder under a knife,0017.jpg,under,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
c5572771d82c449abdd384e24c36b4fb,a cylinder under a knife,0003.jpg,under,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
c5572771d82c449abdd384e24c36b4fb,a cylinder under a knife,0002.jpg,under,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
c5572771d82c449abdd384e24c36b4fb,a cylinder under a knife,0016.jpg,under,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
c5572771d82c449abdd384e24c36b4fb,a cylinder under a knife,0009.jpg,under,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
c5572771d82c449abdd384e24c36b4fb,a cylinder under a knife,0008.jpg,under,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
c5572771d82c449abdd384e24c36b4fb,a blanket near a teacup,0012.jpg,near,physical,blanket,teacup,object,object,blanket-teacup,object-object,1
c5572771d82c449abdd384e24c36b4fb,a blanket near a teacup,0006.jpg,near,physical,blanket,teacup,object,object,blanket-teacup,object-object,1
c5572771d82c449abdd384e24c36b4fb,a blanket near a teacup,0007.jpg,near,physical,blanket,teacup,object,object,blanket-teacup,object-object,1
c5572771d82c449abdd384e24c36b4fb,a blanket near a teacup,0013.jpg,near,physical,blanket,teacup,object,object,blanket-teacup,object-object,1
c5572771d82c449abdd384e24c36b4fb,a blanket near a teacup,0005.jpg,near,physical,blanket,teacup,object,object,blanket-teacup,object-object,1
c5572771d82c449abdd384e24c36b4fb,a blanket near a teacup,0011.jpg,near,physical,blanket,teacup,object,object,blanket-teacup,object-object,1
c5572771d82c449abdd384e24c36b4fb,a blanket near a teacup,0010.jpg,near,physical,blanket,teacup,object,object,blanket-teacup,object-object,0
c5572771d82c449abdd384e24c36b4fb,a blanket near a teacup,0004.jpg,near,physical,blanket,teacup,object,object,blanket-teacup,object-object,1
c5572771d82c449abdd384e24c36b4fb,a blanket near a teacup,0000.jpg,near,physical,blanket,teacup,object,object,blanket-teacup,object-object,1
c5572771d82c449abdd384e24c36b4fb,a blanket near a teacup,0014.jpg,near,physical,blanket,teacup,object,object,blanket-teacup,object-object,1
c5572771d82c449abdd384e24c36b4fb,a blanket near a teacup,0015.jpg,near,physical,blanket,teacup,object,object,blanket-teacup,object-object,1
c5572771d82c449abdd384e24c36b4fb,a blanket near a teacup,0001.jpg,near,physical,blanket,teacup,object,object,blanket-teacup,object-object,1
c5572771d82c449abdd384e24c36b4fb,a blanket near a teacup,0017.jpg,near,physical,blanket,teacup,object,object,blanket-teacup,object-object,0
c5572771d82c449abdd384e24c36b4fb,a blanket near a teacup,0003.jpg,near,physical,blanket,teacup,object,object,blanket-teacup,object-object,1
c5572771d82c449abdd384e24c36b4fb,a blanket near a teacup,0002.jpg,near,physical,blanket,teacup,object,object,blanket-teacup,object-object,0
c5572771d82c449abdd384e24c36b4fb,a blanket near a teacup,0016.jpg,near,physical,blanket,teacup,object,object,blanket-teacup,object-object,1
c5572771d82c449abdd384e24c36b4fb,a blanket near a teacup,0009.jpg,near,physical,blanket,teacup,object,object,blanket-teacup,object-object,1
c5572771d82c449abdd384e24c36b4fb,a blanket near a teacup,0008.jpg,near,physical,blanket,teacup,object,object,blanket-teacup,object-object,0
c5572771d82c449abdd384e24c36b4fb,a woman hindering a robot,0012.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,a woman hindering a robot,0006.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,a woman hindering a robot,0007.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,a woman hindering a robot,0013.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,a woman hindering a robot,0005.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,a woman hindering a robot,0011.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,a woman hindering a robot,0010.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,1
c5572771d82c449abdd384e24c36b4fb,a woman hindering a robot,0004.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,a woman hindering a robot,0000.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,a woman hindering a robot,0014.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,a woman hindering a robot,0015.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,1
c5572771d82c449abdd384e24c36b4fb,a woman hindering a robot,0001.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,a woman hindering a robot,0017.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,a woman hindering a robot,0003.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,1
c5572771d82c449abdd384e24c36b4fb,a woman hindering a robot,0002.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,1
c5572771d82c449abdd384e24c36b4fb,a woman hindering a robot,0016.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,a woman hindering a robot,0009.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,1
c5572771d82c449abdd384e24c36b4fb,a woman hindering a robot,0008.jpg,hindering,agentic,woman,robot,agent,agent,woman-robot,agent-agent,0
c5572771d82c449abdd384e24c36b4fb,a box hanging over a bowl,0012.jpg,hanging over,physical,box,bowl,object,object,box-bowl,object-object,0
c5572771d82c449abdd384e24c36b4fb,a box hanging over a bowl,0006.jpg,hanging over,physical,box,bowl,object,object,box-bowl,object-object,0
c5572771d82c449abdd384e24c36b4fb,a box hanging over a bowl,0007.jpg,hanging over,physical,box,bowl,object,object,box-bowl,object-object,0
c5572771d82c449abdd384e24c36b4fb,a box hanging over a bowl,0013.jpg,hanging over,physical,box,bowl,object,object,box-bowl,object-object,0
c5572771d82c449abdd384e24c36b4fb,a box hanging over a bowl,0005.jpg,hanging over,physical,box,bowl,object,object,box-bowl,object-object,0
c5572771d82c449abdd384e24c36b4fb,a box hanging over a bowl,0011.jpg,hanging over,physical,box,bowl,object,object,box-bowl,object-object,0
c5572771d82c449abdd384e24c36b4fb,a box hanging over a bowl,0010.jpg,hanging over,physical,box,bowl,object,object,box-bowl,object-object,0
c5572771d82c449abdd384e24c36b4fb,a box hanging over a bowl,0004.jpg,hanging over,physical,box,bowl,object,object,box-bowl,object-object,0
c5572771d82c449abdd384e24c36b4fb,a box hanging over a bowl,0000.jpg,hanging over,physical,box,bowl,object,object,box-bowl,object-object,0
c5572771d82c449abdd384e24c36b4fb,a box hanging over a bowl,0014.jpg,hanging over,physical,box,bowl,object,object,box-bowl,object-object,0
c5572771d82c449abdd384e24c36b4fb,a box hanging over a bowl,0015.jpg,hanging over,physical,box,bowl,object,object,box-bowl,object-object,0
c5572771d82c449abdd384e24c36b4fb,a box hanging over a bowl,0001.jpg,hanging over,physical,box,bowl,object,object,box-bowl,object-object,0
c5572771d82c449abdd384e24c36b4fb,a box hanging over a bowl,0017.jpg,hanging over,physical,box,bowl,object,object,box-bowl,object-object,0
c5572771d82c449abdd384e24c36b4fb,a box hanging over a bowl,0003.jpg,hanging over,physical,box,bowl,object,object,box-bowl,object-object,0
c5572771d82c449abdd384e24c36b4fb,a box hanging over a bowl,0002.jpg,hanging over,physical,box,bowl,object,object,box-bowl,object-object,0
c5572771d82c449abdd384e24c36b4fb,a box hanging over a bowl,0016.jpg,hanging over,physical,box,bowl,object,object,box-bowl,object-object,0
c5572771d82c449abdd384e24c36b4fb,a box hanging over a bowl,0009.jpg,hanging over,physical,box,bowl,object,object,box-bowl,object-object,0
c5572771d82c449abdd384e24c36b4fb,a box hanging over a bowl,0008.jpg,hanging over,physical,box,bowl,object,object,box-bowl,object-object,0
c5572771d82c449abdd384e24c36b4fb,a child pushing a bowl,0012.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
c5572771d82c449abdd384e24c36b4fb,a child pushing a bowl,0006.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
c5572771d82c449abdd384e24c36b4fb,a child pushing a bowl,0007.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
c5572771d82c449abdd384e24c36b4fb,a child pushing a bowl,0013.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
c5572771d82c449abdd384e24c36b4fb,a child pushing a bowl,0005.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
c5572771d82c449abdd384e24c36b4fb,a child pushing a bowl,0011.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
