ID,Prompt,Relation1,Relation2,Image,Type,Agree
49,a bowl hanging over a teacup with the teacup near a car,hanging over,near,a_bowl_hanging_over_a_teacup_with_the_teacup_near_a_car_image_4.png,Physical/Physical,1.0
49,a bowl hanging over a teacup with the teacup near a car,hanging over,near,a_bowl_hanging_over_a_teacup_with_the_teacup_near_a_car_image_5.png,Physical/Physical,1.0
49,a bowl hanging over a teacup with the teacup near a car,hanging over,near,a_bowl_hanging_over_a_teacup_with_the_teacup_near_a_car_image_6.png,Physical/Physical,1.0
49,a bowl hanging over a teacup with the teacup near a car,hanging over,near,a_bowl_hanging_over_a_teacup_with_the_teacup_near_a_car_image_7.png,Physical/Physical,0.0
49,a bowl hanging over a teacup with the teacup near a car,hanging over,near,a_bowl_hanging_over_a_teacup_with_the_teacup_near_a_car_image_8.png,Physical/Physical,1.0
49,a bowl hanging over a teacup with the teacup near a car,hanging over,near,a_bowl_hanging_over_a_teacup_with_the_teacup_near_a_car_image_9.png,Physical/Physical,0.0
49,a bowl hanging over a teacup with the teacup near a car,hanging over,near,a_bowl_hanging_over_a_teacup_with_the_teacup_near_a_car_image_10.png,Physical/Physical,0.0
49,a spoon tied to a box with the box tied to a cylinder,tied to,tied to,a_spoon_tied_to_a_box_with_the_box_tied_to_a_cylinder_image_1.png,Physical/Physical,0.0
49,a spoon tied to a box with the box tied to a cylinder,tied to,tied to,a_spoon_tied_to_a_box_with_the_box_tied_to_a_cylinder_image_2.png,Physical/Physical,1.0
49,a spoon tied to a box with the box tied to a cylinder,tied to,tied to,a_spoon_tied_to_a_box_with_the_box_tied_to_a_cylinder_image_3.png,Physical/Physical,0.0
49,a spoon tied to a box with the box tied to a cylinder,tied to,tied to,a_spoon_tied_to_a_box_with_the_box_tied_to_a_cylinder_image_4.png,Physical/Physical,0.0
49,a spoon tied to a box with the box tied to a cylinder,tied to,tied to,a_spoon_tied_to_a_box_with_the_box_tied_to_a_cylinder_image_5.png,Physical/Physical,0.0
49,a spoon tied to a box with the box tied to a cylinder,tied to,tied to,a_spoon_tied_to_a_box_with_the_box_tied_to_a_cylinder_image_6.png,Physical/Physical,1.0
49,a spoon tied to a box with the box tied to a cylinder,tied to,tied to,a_spoon_tied_to_a_box_with_the_box_tied_to_a_cylinder_image_7.png,Physical/Physical,0.0
49,a spoon tied to a box with the box tied to a cylinder,tied to,tied to,a_spoon_tied_to_a_box_with_the_box_tied_to_a_cylinder_image_8.png,Physical/Physical,0.0
49,a spoon tied to a box with the box tied to a cylinder,tied to,tied to,a_spoon_tied_to_a_box_with_the_box_tied_to_a_cylinder_image_9.png,Physical/Physical,0.0
49,a spoon tied to a box with the box tied to a cylinder,tied to,tied to,a_spoon_tied_to_a_box_with_the_box_tied_to_a_cylinder_image_10.png,Physical/Physical,0.0
49,a teacup on a bowl with the bowl on a car,on,on,a_teacup_on_a_bowl_with_the_bowl_on_a_car_image_1.png,Physical/Physical,0.0
49,a teacup on a bowl with the bowl on a car,on,on,a_teacup_on_a_bowl_with_the_bowl_on_a_car_image_2.png,Physical/Physical,0.0
49,a teacup on a bowl with the bowl on a car,on,on,a_teacup_on_a_bowl_with_the_bowl_on_a_car_image_3.png,Physical/Physical,1.0
49,a teacup on a bowl with the bowl on a car,on,on,a_teacup_on_a_bowl_with_the_bowl_on_a_car_image_4.png,Physical/Physical,0.0
49,a teacup on a bowl with the bowl on a car,on,on,a_teacup_on_a_bowl_with_the_bowl_on_a_car_image_5.png,Physical/Physical,0.0
49,a teacup on a bowl with the bowl on a car,on,on,a_teacup_on_a_bowl_with_the_bowl_on_a_car_image_6.png,Physical/Physical,0.0
49,a teacup on a bowl with the bowl on a car,on,on,a_teacup_on_a_bowl_with_the_bowl_on_a_car_image_7.png,Physical/Physical,0.0
49,a teacup on a bowl with the bowl on a car,on,on,a_teacup_on_a_bowl_with_the_bowl_on_a_car_image_8.png,Physical/Physical,0.0
49,a teacup on a bowl with the bowl on a car,on,on,a_teacup_on_a_bowl_with_the_bowl_on_a_car_image_9.png,Physical/Physical,0.0
49,a teacup on a bowl with the bowl on a car,on,on,a_teacup_on_a_bowl_with_the_bowl_on_a_car_image_10.png,Physical/Physical,0.0
49,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_1.png,Physical/Agentic,1.0
49,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_2.png,Physical/Agentic,0.0
49,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_3.png,Physical/Agentic,1.0
49,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_4.png,Physical/Agentic,1.0
49,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_5.png,Physical/Agentic,0.0
49,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_6.png,Physical/Agentic,0.0
49,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_7.png,Physical/Agentic,1.0
49,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_8.png,Physical/Agentic,1.0
49,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_9.png,Physical/Agentic,1.0
49,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_10.png,Physical/Agentic,0.0
49,a man near a child with the child helping a woman,near,helping,a_man_near_a_child_with_the_child_helping_a_woman_image_1.png,Physical/Agentic,0.0
49,a man near a child with the child helping a woman,near,helping,a_man_near_a_child_with_the_child_helping_a_woman_image_2.png,Physical/Agentic,0.0
49,a man near a child with the child helping a woman,near,helping,a_man_near_a_child_with_the_child_helping_a_woman_image_3.png,Physical/Agentic,0.0
49,a man near a child with the child helping a woman,near,helping,a_man_near_a_child_with_the_child_helping_a_woman_image_4.png,Physical/Agentic,0.0
49,a man near a child with the child helping a woman,near,helping,a_man_near_a_child_with_the_child_helping_a_woman_image_5.png,Physical/Agentic,0.0
49,a man near a child with the child helping a woman,near,helping,a_man_near_a_child_with_the_child_helping_a_woman_image_6.png,Physical/Agentic,0.0
49,a man near a child with the child helping a woman,near,helping,a_man_near_a_child_with_the_child_helping_a_woman_image_7.png,Physical/Agentic,0.0
49,a man near a child with the child helping a woman,near,helping,a_man_near_a_child_with_the_child_helping_a_woman_image_8.png,Physical/Agentic,0.0
49,a man near a child with the child helping a woman,near,helping,a_man_near_a_child_with_the_child_helping_a_woman_image_9.png,Physical/Agentic,0.0
49,a man near a child with the child helping a woman,near,helping,a_man_near_a_child_with_the_child_helping_a_woman_image_10.png,Physical/Agentic,1.0
49,a child hugging a man with the man pulling a box,hugging,pulling,a_child_hugging_a_man_with_the_man_pulling_a_box_image_1.png,Agentic/Agentic,1.0
49,a child hugging a man with the man pulling a box,hugging,pulling,a_child_hugging_a_man_with_the_man_pulling_a_box_image_2.png,Agentic/Agentic,0.0
49,a child hugging a man with the man pulling a box,hugging,pulling,a_child_hugging_a_man_with_the_man_pulling_a_box_image_3.png,Agentic/Agentic,0.0
49,a child hugging a man with the man pulling a box,hugging,pulling,a_child_hugging_a_man_with_the_man_pulling_a_box_image_4.png,Agentic/Agentic,1.0
49,a child hugging a man with the man pulling a box,hugging,pulling,a_child_hugging_a_man_with_the_man_pulling_a_box_image_5.png,Agentic/Agentic,1.0
49,a child hugging a man with the man pulling a box,hugging,pulling,a_child_hugging_a_man_with_the_man_pulling_a_box_image_6.png,Agentic/Agentic,0.0
49,a child hugging a man with the man pulling a box,hugging,pulling,a_child_hugging_a_man_with_the_man_pulling_a_box_image_7.png,Agentic/Agentic,0.0
49,a child hugging a man with the man pulling a box,hugging,pulling,a_child_hugging_a_man_with_the_man_pulling_a_box_image_8.png,Agentic/Agentic,1.0
49,a child hugging a man with the man pulling a box,hugging,pulling,a_child_hugging_a_man_with_the_man_pulling_a_box_image_9.png,Agentic/Agentic,0.0
49,a child hugging a man with the man pulling a box,hugging,pulling,a_child_hugging_a_man_with_the_man_pulling_a_box_image_10.png,Agentic/Agentic,0.0
49,a teacup hanging over a blanket with the blanket hanging over a car,hanging over,hanging over,a_teacup_hanging_over_a_blanket_with_the_blanket_hanging_over_a_car_image_1.png,Physical/Physical,0.0
49,a teacup hanging over a blanket with the blanket hanging over a car,hanging over,hanging over,a_teacup_hanging_over_a_blanket_with_the_blanket_hanging_over_a_car_image_2.png,Physical/Physical,0.0
49,a teacup hanging over a blanket with the blanket hanging over a car,hanging over,hanging over,a_teacup_hanging_over_a_blanket_with_the_blanket_hanging_over_a_car_image_3.png,Physical/Physical,0.0
49,a teacup hanging over a blanket with the blanket hanging over a car,hanging over,hanging over,a_teacup_hanging_over_a_blanket_with_the_blanket_hanging_over_a_car_image_4.png,Physical/Physical,0.0
49,a teacup hanging over a blanket with the blanket hanging over a car,hanging over,hanging over,a_teacup_hanging_over_a_blanket_with_the_blanket_hanging_over_a_car_image_5.png,Physical/Physical,0.0
49,a teacup hanging over a blanket with the blanket hanging over a car,hanging over,hanging over,a_teacup_hanging_over_a_blanket_with_the_blanket_hanging_over_a_car_image_6.png,Physical/Physical,0.0
49,a teacup hanging over a blanket with the blanket hanging over a car,hanging over,hanging over,a_teacup_hanging_over_a_blanket_with_the_blanket_hanging_over_a_car_image_7.png,Physical/Physical,0.0
49,a teacup hanging over a blanket with the blanket hanging over a car,hanging over,hanging over,a_teacup_hanging_over_a_blanket_with_the_blanket_hanging_over_a_car_image_8.png,Physical/Physical,0.0
49,a teacup hanging over a blanket with the blanket hanging over a car,hanging over,hanging over,a_teacup_hanging_over_a_blanket_with_the_blanket_hanging_over_a_car_image_9.png,Physical/Physical,0.0
49,a teacup hanging over a blanket with the blanket hanging over a car,hanging over,hanging over,a_teacup_hanging_over_a_blanket_with_the_blanket_hanging_over_a_car_image_10.png,Physical/Physical,0.0
49,a man helping a woman with the woman helping a child,helping,helping,a_man_helping_a_woman_with_the_woman_helping_a_child_image_1.png,Agentic/Agentic,0.0
49,a man helping a woman with the woman helping a child,helping,helping,a_man_helping_a_woman_with_the_woman_helping_a_child_image_2.png,Agentic/Agentic,1.0
49,a man helping a woman with the woman helping a child,helping,helping,a_man_helping_a_woman_with_the_woman_helping_a_child_image_3.png,Agentic/Agentic,0.0
49,a man helping a woman with the woman helping a child,helping,helping,a_man_helping_a_woman_with_the_woman_helping_a_child_image_4.png,Agentic/Agentic,1.0
49,a man helping a woman with the woman helping a child,helping,helping,a_man_helping_a_woman_with_the_woman_helping_a_child_image_5.png,Agentic/Agentic,0.0
49,a man helping a woman with the woman helping a child,helping,helping,a_man_helping_a_woman_with_the_woman_helping_a_child_image_6.png,Agentic/Agentic,0.0
49,a man helping a woman with the woman helping a child,helping,helping,a_man_helping_a_woman_with_the_woman_helping_a_child_image_7.png,Agentic/Agentic,0.0
49,a man helping a woman with the woman helping a child,helping,helping,a_man_helping_a_woman_with_the_woman_helping_a_child_image_8.png,Agentic/Agentic,0.0
49,a man helping a woman with the woman helping a child,helping,helping,a_man_helping_a_woman_with_the_woman_helping_a_child_image_9.png,Agentic/Agentic,0.0
49,a man helping a woman with the woman helping a child,helping,helping,a_man_helping_a_woman_with_the_woman_helping_a_child_image_10.png,Agentic/Agentic,1.0
49,a spoon on a box with the box occluded by a cylinder,on,occluded by,a_spoon_on_a_box_with_the_box_occluded_by_a_cylinder_image_1.png,Physical/Physical,0.0
49,a spoon on a box with the box occluded by a cylinder,on,occluded by,a_spoon_on_a_box_with_the_box_occluded_by_a_cylinder_image_2.png,Physical/Physical,0.0
49,a spoon on a box with the box occluded by a cylinder,on,occluded by,a_spoon_on_a_box_with_the_box_occluded_by_a_cylinder_image_3.png,Physical/Physical,0.0
49,a spoon on a box with the box occluded by a cylinder,on,occluded by,a_spoon_on_a_box_with_the_box_occluded_by_a_cylinder_image_4.png,Physical/Physical,0.0
49,a spoon on a box with the box occluded by a cylinder,on,occluded by,a_spoon_on_a_box_with_the_box_occluded_by_a_cylinder_image_5.png,Physical/Physical,0.0
49,a spoon on a box with the box occluded by a cylinder,on,occluded by,a_spoon_on_a_box_with_the_box_occluded_by_a_cylinder_image_6.png,Physical/Physical,0.0
49,a spoon on a box with the box occluded by a cylinder,on,occluded by,a_spoon_on_a_box_with_the_box_occluded_by_a_cylinder_image_7.png,Physical/Physical,0.0
49,a spoon on a box with the box occluded by a cylinder,on,occluded by,a_spoon_on_a_box_with_the_box_occluded_by_a_cylinder_image_8.png,Physical/Physical,0.0
49,a spoon on a box with the box occluded by a cylinder,on,occluded by,a_spoon_on_a_box_with_the_box_occluded_by_a_cylinder_image_9.png,Physical/Physical,0.0
49,a spoon on a box with the box occluded by a cylinder,on,occluded by,a_spoon_on_a_box_with_the_box_occluded_by_a_cylinder_image_10.png,Physical/Physical,0.0
49,a child pulling a robot with the robot pulling a box,pulling,pulling,a_child_pulling_a_robot_with_the_robot_pulling_a_box_image_1.png,Agentic/Agentic,0.0
49,a child pulling a robot with the robot pulling a box,pulling,pulling,a_child_pulling_a_robot_with_the_robot_pulling_a_box_image_2.png,Agentic/Agentic,0.0
49,a child pulling a robot with the robot pulling a box,pulling,pulling,a_child_pulling_a_robot_with_the_robot_pulling_a_box_image_3.png,Agentic/Agentic,0.0
49,a child pulling a robot with the robot pulling a box,pulling,pulling,a_child_pulling_a_robot_with_the_robot_pulling_a_box_image_4.png,Agentic/Agentic,0.0
49,a child pulling a robot with the robot pulling a box,pulling,pulling,a_child_pulling_a_robot_with_the_robot_pulling_a_box_image_5.png,Agentic/Agentic,0.0
49,a child pulling a robot with the robot pulling a box,pulling,pulling,a_child_pulling_a_robot_with_the_robot_pulling_a_box_image_6.png,Agentic/Agentic,0.0
49,a child pulling a robot with the robot pulling a box,pulling,pulling,a_child_pulling_a_robot_with_the_robot_pulling_a_box_image_7.png,Agentic/Agentic,0.0
49,a child pulling a robot with the robot pulling a box,pulling,pulling,a_child_pulling_a_robot_with_the_robot_pulling_a_box_image_8.png,Agentic/Agentic,0.0
49,a child pulling a robot with the robot pulling a box,pulling,pulling,a_child_pulling_a_robot_with_the_robot_pulling_a_box_image_9.png,Agentic/Agentic,0.0
49,a child pulling a robot with the robot pulling a box,pulling,pulling,a_child_pulling_a_robot_with_the_robot_pulling_a_box_image_10.png,Agentic/Agentic,0.0
49,a blanket covering a bowl with the bowl under a spoon,covering,under,a_blanket_covering_a_bowl_with_the_bowl_under_a_spoon_image_1.png,Physical/Physical,0.0
49,a blanket covering a bowl with the bowl under a spoon,covering,under,a_blanket_covering_a_bowl_with_the_bowl_under_a_spoon_image_2.png,Physical/Physical,0.0
49,a blanket covering a bowl with the bowl under a spoon,covering,under,a_blanket_covering_a_bowl_with_the_bowl_under_a_spoon_image_3.png,Physical/Physical,0.0
49,a blanket covering a bowl with the bowl under a spoon,covering,under,a_blanket_covering_a_bowl_with_the_bowl_under_a_spoon_image_4.png,Physical/Physical,0.0
49,a blanket covering a bowl with the bowl under a spoon,covering,under,a_blanket_covering_a_bowl_with_the_bowl_under_a_spoon_image_5.png,Physical/Physical,0.0
49,a blanket covering a bowl with the bowl under a spoon,covering,under,a_blanket_covering_a_bowl_with_the_bowl_under_a_spoon_image_6.png,Physical/Physical,0.0
49,a blanket covering a bowl with the bowl under a spoon,covering,under,a_blanket_covering_a_bowl_with_the_bowl_under_a_spoon_image_7.png,Physical/Physical,0.0
49,a blanket covering a bowl with the bowl under a spoon,covering,under,a_blanket_covering_a_bowl_with_the_bowl_under_a_spoon_image_8.png,Physical/Physical,0.0
49,a blanket covering a bowl with the bowl under a spoon,covering,under,a_blanket_covering_a_bowl_with_the_bowl_under_a_spoon_image_9.png,Physical/Physical,0.0
49,a blanket covering a bowl with the bowl under a spoon,covering,under,a_blanket_covering_a_bowl_with_the_bowl_under_a_spoon_image_10.png,Physical/Physical,0.0
49,a monkey covering a robot with the robot pulling a blanket,covering,pulling,a_monkey_covering_a_robot_with_the_robot_pulling_a_blanket_image_1.png,Physical/Agentic,0.0
49,a monkey covering a robot with the robot pulling a blanket,covering,pulling,a_monkey_covering_a_robot_with_the_robot_pulling_a_blanket_image_2.png,Physical/Agentic,0.0
49,a monkey covering a robot with the robot pulling a blanket,covering,pulling,a_monkey_covering_a_robot_with_the_robot_pulling_a_blanket_image_3.png,Physical/Agentic,1.0
49,a monkey covering a robot with the robot pulling a blanket,covering,pulling,a_monkey_covering_a_robot_with_the_robot_pulling_a_blanket_image_4.png,Physical/Agentic,0.0
49,a monkey covering a robot with the robot pulling a blanket,covering,pulling,a_monkey_covering_a_robot_with_the_robot_pulling_a_blanket_image_5.png,Physical/Agentic,0.0
49,a monkey covering a robot with the robot pulling a blanket,covering,pulling,a_monkey_covering_a_robot_with_the_robot_pulling_a_blanket_image_6.png,Physical/Agentic,0.0
49,a monkey covering a robot with the robot pulling a blanket,covering,pulling,a_monkey_covering_a_robot_with_the_robot_pulling_a_blanket_image_7.png,Physical/Agentic,1.0
49,a monkey covering a robot with the robot pulling a blanket,covering,pulling,a_monkey_covering_a_robot_with_the_robot_pulling_a_blanket_image_8.png,Physical/Agentic,0.0
49,a monkey covering a robot with the robot pulling a blanket,covering,pulling,a_monkey_covering_a_robot_with_the_robot_pulling_a_blanket_image_9.png,Physical/Agentic,0.0
49,a monkey covering a robot with the robot pulling a blanket,covering,pulling,a_monkey_covering_a_robot_with_the_robot_pulling_a_blanket_image_10.png,Physical/Agentic,0.0
49,a man pushing a robot with the robot pushing a box,pushing,pushing,a_man_pushing_a_robot_with_the_robot_pushing_a_box_image_1.png,Agentic/Agentic,0.0
49,a man pushing a robot with the robot pushing a box,pushing,pushing,a_man_pushing_a_robot_with_the_robot_pushing_a_box_image_2.png,Agentic/Agentic,0.0
49,a man pushing a robot with the robot pushing a box,pushing,pushing,a_man_pushing_a_robot_with_the_robot_pushing_a_box_image_3.png,Agentic/Agentic,0.0
49,a man pushing a robot with the robot pushing a box,pushing,pushing,a_man_pushing_a_robot_with_the_robot_pushing_a_box_image_4.png,Agentic/Agentic,0.0
49,a man pushing a robot with the robot pushing a box,pushing,pushing,a_man_pushing_a_robot_with_the_robot_pushing_a_box_image_5.png,Agentic/Agentic,0.0
49,a man pushing a robot with the robot pushing a box,pushing,pushing,a_man_pushing_a_robot_with_the_robot_pushing_a_box_image_6.png,Agentic/Agentic,0.0
49,a man pushing a robot with the robot pushing a box,pushing,pushing,a_man_pushing_a_robot_with_the_robot_pushing_a_box_image_7.png,Agentic/Agentic,0.0
49,a man pushing a robot with the robot pushing a box,pushing,pushing,a_man_pushing_a_robot_with_the_robot_pushing_a_box_image_8.png,Agentic/Agentic,0.0
49,a man pushing a robot with the robot pushing a box,pushing,pushing,a_man_pushing_a_robot_with_the_robot_pushing_a_box_image_9.png,Agentic/Agentic,0.0
49,a man pushing a robot with the robot pushing a box,pushing,pushing,a_man_pushing_a_robot_with_the_robot_pushing_a_box_image_10.png,Agentic/Agentic,0.0
49,a woman helping an iguana with the iguana helping a tiger,helping,helping,a_woman_helping_an_iguana_with_the_iguana_helping_a_tiger_image_1.png,Agentic/Agentic,0.0
49,a woman helping an iguana with the iguana helping a tiger,helping,helping,a_woman_helping_an_iguana_with_the_iguana_helping_a_tiger_image_2.png,Agentic/Agentic,0.0
49,a woman helping an iguana with the iguana helping a tiger,helping,helping,a_woman_helping_an_iguana_with_the_iguana_helping_a_tiger_image_3.png,Agentic/Agentic,0.0
49,a woman helping an iguana with the iguana helping a tiger,helping,helping,a_woman_helping_an_iguana_with_the_iguana_helping_a_tiger_image_4.png,Agentic/Agentic,0.0
49,a woman helping an iguana with the iguana helping a tiger,helping,helping,a_woman_helping_an_iguana_with_the_iguana_helping_a_tiger_image_5.png,Agentic/Agentic,0.0
49,a woman helping an iguana with the iguana helping a tiger,helping,helping,a_woman_helping_an_iguana_with_the_iguana_helping_a_tiger_image_6.png,Agentic/Agentic,0.0
49,a woman helping an iguana with the iguana helping a tiger,helping,helping,a_woman_helping_an_iguana_with_the_iguana_helping_a_tiger_image_7.png,Agentic/Agentic,0.0
49,a woman helping an iguana with the iguana helping a tiger,helping,helping,a_woman_helping_an_iguana_with_the_iguana_helping_a_tiger_image_8.png,Agentic/Agentic,0.0
49,a woman helping an iguana with the iguana helping a tiger,helping,helping,a_woman_helping_an_iguana_with_the_iguana_helping_a_tiger_image_9.png,Agentic/Agentic,0.0
49,a woman helping an iguana with the iguana helping a tiger,helping,helping,a_woman_helping_an_iguana_with_the_iguana_helping_a_tiger_image_10.png,Agentic/Agentic,0.0
49,a man helping a woman with the woman hugging a child,helping,hugging,a_man_helping_a_woman_with_the_woman_hugging_a_child_image_1.png,Agentic/Agentic,0.0
49,a man helping a woman with the woman hugging a child,helping,hugging,a_man_helping_a_woman_with_the_woman_hugging_a_child_image_2.png,Agentic/Agentic,1.0
49,a man helping a woman with the woman hugging a child,helping,hugging,a_man_helping_a_woman_with_the_woman_hugging_a_child_image_3.png,Agentic/Agentic,1.0
49,a man helping a woman with the woman hugging a child,helping,hugging,a_man_helping_a_woman_with_the_woman_hugging_a_child_image_4.png,Agentic/Agentic,1.0
49,a man helping a woman with the woman hugging a child,helping,hugging,a_man_helping_a_woman_with_the_woman_hugging_a_child_image_5.png,Agentic/Agentic,1.0
49,a man helping a woman with the woman hugging a child,helping,hugging,a_man_helping_a_woman_with_the_woman_hugging_a_child_image_6.png,Agentic/Agentic,0.0
49,a man helping a woman with the woman hugging a child,helping,hugging,a_man_helping_a_woman_with_the_woman_hugging_a_child_image_7.png,Agentic/Agentic,1.0
49,a man helping a woman with the woman hugging a child,helping,hugging,a_man_helping_a_woman_with_the_woman_hugging_a_child_image_8.png,Agentic/Agentic,1.0
49,a man helping a woman with the woman hugging a child,helping,hugging,a_man_helping_a_woman_with_the_woman_hugging_a_child_image_9.png,Agentic/Agentic,1.0
49,a man helping a woman with the woman hugging a child,helping,hugging,a_man_helping_a_woman_with_the_woman_hugging_a_child_image_10.png,Agentic/Agentic,1.0
49,a teacup hanging over a blanket with the blanket covering a car,hanging over,covering,a_teacup_hanging_over_a_blanket_with_the_blanket_covering_a_car_image_1.png,Physical/Physical,0.0
49,a teacup hanging over a blanket with the blanket covering a car,hanging over,covering,a_teacup_hanging_over_a_blanket_with_the_blanket_covering_a_car_image_2.png,Physical/Physical,0.0
49,a teacup hanging over a blanket with the blanket covering a car,hanging over,covering,a_teacup_hanging_over_a_blanket_with_the_blanket_covering_a_car_image_3.png,Physical/Physical,0.0
49,a teacup hanging over a blanket with the blanket covering a car,hanging over,covering,a_teacup_hanging_over_a_blanket_with_the_blanket_covering_a_car_image_4.png,Physical/Physical,0.0
49,a teacup hanging over a blanket with the blanket covering a car,hanging over,covering,a_teacup_hanging_over_a_blanket_with_the_blanket_covering_a_car_image_5.png,Physical/Physical,0.0
49,a teacup hanging over a blanket with the blanket covering a car,hanging over,covering,a_teacup_hanging_over_a_blanket_with_the_blanket_covering_a_car_image_6.png,Physical/Physical,0.0
49,a teacup hanging over a blanket with the blanket covering a car,hanging over,covering,a_teacup_hanging_over_a_blanket_with_the_blanket_covering_a_car_image_7.png,Physical/Physical,0.0
49,a teacup hanging over a blanket with the blanket covering a car,hanging over,covering,a_teacup_hanging_over_a_blanket_with_the_blanket_covering_a_car_image_8.png,Physical/Physical,0.0
49,a teacup hanging over a blanket with the blanket covering a car,hanging over,covering,a_teacup_hanging_over_a_blanket_with_the_blanket_covering_a_car_image_9.png,Physical/Physical,0.0
49,a teacup hanging over a blanket with the blanket covering a car,hanging over,covering,a_teacup_hanging_over_a_blanket_with_the_blanket_covering_a_car_image_10.png,Physical/Physical,0.0
49,a blanket near a box with the box near a car,near,near,a_blanket_near_a_box_with_the_box_near_a_car_image_1.png,Physical/Physical,1.0
49,a blanket near a box with the box near a car,near,near,a_blanket_near_a_box_with_the_box_near_a_car_image_2.png,Physical/Physical,1.0
49,a blanket near a box with the box near a car,near,near,a_blanket_near_a_box_with_the_box_near_a_car_image_3.png,Physical/Physical,1.0
49,a blanket near a box with the box near a car,near,near,a_blanket_near_a_box_with_the_box_near_a_car_image_4.png,Physical/Physical,0.0
49,a blanket near a box with the box near a car,near,near,a_blanket_near_a_box_with_the_box_near_a_car_image_5.png,Physical/Physical,1.0
49,a blanket near a box with the box near a car,near,near,a_blanket_near_a_box_with_the_box_near_a_car_image_6.png,Physical/Physical,0.0
49,a blanket near a box with the box near a car,near,near,a_blanket_near_a_box_with_the_box_near_a_car_image_7.png,Physical/Physical,1.0
49,a blanket near a box with the box near a car,near,near,a_blanket_near_a_box_with_the_box_near_a_car_image_8.png,Physical/Physical,1.0
49,a blanket near a box with the box near a car,near,near,a_blanket_near_a_box_with_the_box_near_a_car_image_9.png,Physical/Physical,1.0
49,a blanket near a box with the box near a car,near,near,a_blanket_near_a_box_with_the_box_near_a_car_image_10.png,Physical/Physical,1.0
49,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_1.png,Physical/Physical,0.0
49,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_2.png,Physical/Physical,0.0
49,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_3.png,Physical/Physical,0.0
49,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_4.png,Physical/Physical,0.0
49,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_5.png,Physical/Physical,0.0
49,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_6.png,Physical/Physical,0.0
49,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_7.png,Physical/Physical,0.0
49,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_8.png,Physical/Physical,1.0
49,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_9.png,Physical/Physical,1.0
49,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_10.png,Physical/Physical,0.0
49,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_1.png,Agentic/Agentic,0.0
49,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_2.png,Agentic/Agentic,0.0
49,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_3.png,Agentic/Agentic,0.0
49,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_4.png,Agentic/Agentic,0.0
49,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_5.png,Agentic/Agentic,1.0
49,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_6.png,Agentic/Agentic,0.0
